1149,3,233
1150,2,157
1151,7,537
1152,4,309
1153,1,81
1154,7,537
1155,3,233
1156,0,5
1157,7,537
1158,0,-29
1159,4,309
1160,9,689
1161,2,157
1162,2,157
1163,6,462
1164,1,81
1165,2,157
1166,4,309
1167,1,81
1168,5,385
1169,29,2209
1170,0,-12
1171,2,157
1172,7,537
1173,14,1069
1174,0,-16
1175,6,461
1176,4,309
1177,16,1221
1178,1,83
1179,11,841
1180,1,81
1181,0,-51
1182,6,476
1183,3,233
1184,8,613
1185,8,613
1186,5,385
1187,5,385
1188,1,81
1189,2,157
1190,24,1829
1191,0,-50
1192,3,233
1193,5,400
1194,1,81
1195,2,163
1196,17,1297
1197,2,157
1198,12,917
1199,0,5
1200,8,613
1201,13,993
1202,8,613
1203,3,228
1204,12,917
1205,7,537
1206,4,309
1207,1,81
1208,19,1449
1209,2,157
1210,49,3729
1211,21,1601
1212,13,993
1213,5,385
1214,1,74
1215,1,81
1216,5,385
1217,3,233
1218,11,841
1219,1,81
1220,1,81
1221,11,841
1222,2,157
1223,5,385
1224,1,81
1225,6,461
1226,1,81
1227,5,385
1228,2,152
1229,6,461
1230,5,385
1231,17,1290
1232,7,537
1233,1,81
1234,1,68
1235,1,66
1236,6,461
1237,2,157
1238,1,100
1239,2,157
1240,4,309
1241,2,157
1242,0,-64
1243,2,157
1244,2,157
1245,4,309
1246,2,157
1247,7,537
1248,7,527
1249,3,218
1250,2,157
1251,4,309
1252,4,318
1253,3,233
1254,1,81
1255,1,81
1256,13,993
1257,4,309
1258,1,81
1259,10,748
1260,7,537
1261,3,219
1262,36,2741
1263,11,841
1264,9,689
1265,5,385
1266,8,613
1267,9,689
1268,7,537
1269,1,81
1270,1,81
1271,13,993
1272,6,461
1273,3,233
1274,5,385
1275,7,551
1276,7,537
1277,3,233
1278,3,252
1279,2,157
1280,0,23
1281,8,613
1282,4,295
1283,1,81
1284,7,556
1285,1,81
1286,6,461
1287,11,841
1288,3,237
1289,0,5
1290,13,993
1291,0,22
1292,3,233
1293,7,537
1294,26,1981
1295,20,1525
1296,2,157
1297,18,1373
1298,1,81
1299,6,461
1300,6,461
1301,9,704
1302,15,1145
1303,17,1297
1304,9,702
1305,2,157
1306,1,81
1307,11,841
1308,2,173
1309,7,537
1310,16,1221
1311,0,6
1312,4,309
1313,1,98
1314,10,765
1315,3,233
1316,8,616
